Y_WGS84;X_WGS84;N
52.39;1.72;42.383
52.39;1.735;42.369
52.39;1.75;42.356
52.39;1.765;42.343
52.39;1.78;42.329
52.39;1.795;42.316
52.39;1.81;42.303
52.39;1.825;42.29
52.39;1.84;42.277
52.39;1.855;42.263
52.39;1.87;42.25
52.39;1.885;42.237
52.39;1.9;42.224
52.39;1.915;42.21
52.39;1.93;42.197
52.39;1.945;42.183
52.39;1.96;42.169
52.39;1.975;42.155
52.39;1.99;42.14
52.39;2.005;42.126
52.39;2.02;42.111
52.39;2.035;42.097
52.39;2.05;42.083
52.39;2.065;42.068
52.39;2.08;42.054
52.39;2.095;42.04
52.39;2.11;42.026
52.39;2.125;42.011
52.39;2.14;41.997
52.39;2.155;41.983
52.39;2.17;41.969
52.39;2.185;41.954
52.39;2.2;41.94
52.39;2.215;41.926
52.39;2.23;41.911
52.39;2.245;41.896
52.39;2.26;41.881
52.39;2.275;41.865
52.39;2.29;41.85
52.39;2.305;41.834
52.39;2.32;41.819
52.39;2.335;41.803
52.39;2.35;41.787
52.39;2.365;41.771
52.39;2.38;41.756
52.39;2.395;41.74
52.39;2.41;41.724
52.39;2.425;41.708
52.39;2.44;41.692
52.39;2.455;41.676
52.39;2.47;41.66
52.39;2.485;41.644
52.39;2.5;41.627
52.39;2.515;41.611
52.39;2.53;41.595
52.39;2.545;41.579
52.39;2.56;41.563
52.39;2.575;41.546
52.39;2.59;41.531
52.39;2.605;41.515
52.39;2.62;41.499
52.39;2.635;41.484
52.39;2.65;41.469
52.39;2.665;41.454
52.39;2.68;41.439
52.39;2.695;41.425
52.39;2.71;41.411
52.39;2.725;41.398
52.39;2.74;41.384
52.39;2.755;41.371
52.39;2.77;41.358
52.39;2.785;41.345
52.39;2.8;41.333
52.39;2.815;41.321
52.39;2.83;41.309
52.39;2.845;41.297
52.39;2.86;41.286
52.39;2.875;41.275
52.39;2.89;41.264
52.39;2.905;41.253
52.39;2.92;41.243
52.39;2.935;41.232
52.39;2.95;41.222
52.39;2.965;41.211
52.39;2.98;41.201
52.39;2.995;41.191
52.39;3.01;41.181
52.39;3.025;41.171
52.39;3.04;41.162
52.39;3.055;41.152
52.39;3.07;41.143
52.39;3.085;41.134
52.39;3.1;41.126
52.39;3.115;41.117
52.39;3.13;41.109
52.39;3.145;41.101
52.39;3.16;41.093
52.39;3.175;41.085
52.39;3.19;41.078
52.39;3.205;41.07
52.39;3.22;41.063
52.39;3.235;41.056
52.39;3.25;41.048
52.39;3.265;41.041
52.39;3.28;41.034
52.39;3.295;41.026
52.39;3.31;41.019
52.39;3.325;41.011
52.39;3.34;41.004
52.39;3.355;40.996
52.39;3.37;40.989
52.39;3.385;40.982
52.39;3.4;40.974
52.39;3.415;40.967
52.39;3.43;40.96
52.39;3.445;40.953
52.39;3.46;40.946
52.39;3.475;40.939
52.39;3.49;40.932
52.39;3.505;40.926
52.39;3.52;40.92
52.39;3.535;40.914
52.39;3.55;40.908
52.39;3.565;40.903
52.39;3.58;40.898
52.39;3.595;40.894
52.39;3.61;40.889
52.39;3.625;40.884
52.39;3.64;40.879
52.39;3.655;40.874
52.39;3.67;40.869
52.39;3.685;40.864
52.39;3.7;40.859
52.39;3.715;40.853
52.39;3.73;40.848
52.39;3.745;40.842
52.39;3.76;40.837
52.39;3.775;40.831
52.39;3.79;40.826
52.39;3.805;40.82
52.39;3.82;40.815
52.39;3.835;40.811
52.39;3.85;40.806
52.39;3.865;40.802
52.39;3.88;40.797
52.39;3.895;40.793
52.39;3.91;40.788
52.39;3.925;40.784
52.39;3.94;40.779
52.39;3.955;40.775
52.39;3.97;40.77
52.39;3.985;40.765
52.39;4;40.76
52.39;4.015;40.755
52.39;4.03;40.75
52.39;4.045;40.746
52.39;4.06;40.741
52.39;4.075;40.737
52.39;4.09;40.733
52.39;4.105;40.73
52.39;4.12;40.726
52.39;4.135;40.723
52.39;4.15;40.72
52.39;4.165;40.717
52.39;4.18;40.714
52.39;4.195;40.711
52.39;4.21;40.708
52.39;4.225;40.705
52.39;4.24;40.702
52.39;4.255;40.698
52.39;4.27;40.695
52.39;4.285;40.692
52.39;4.3;40.689
52.39;4.315;40.686
52.39;4.33;40.683
52.39;4.345;40.681
52.39;4.36;40.678
52.39;4.375;40.677
52.39;4.39;40.675
52.39;4.405;40.674
52.39;4.42;40.673
52.39;4.435;40.673
52.39;4.45;40.672
52.39;4.465;40.671
52.39;4.48;40.67
52.39;4.495;40.668
52.39;4.51;40.666
52.39;4.525;40.664
52.39;4.54;40.662
52.39;4.555;40.658
52.39;4.57;40.655
52.39;4.585;40.652
52.39;4.6;40.648
52.39;4.615;40.643
52.39;4.63;40.639
52.39;4.645;40.635
52.39;4.66;40.631
52.39;4.675;40.627
52.39;4.69;40.624
52.39;4.705;40.621
52.39;4.72;40.619
52.39;4.735;40.616
52.39;4.75;40.614
52.39;4.765;40.612
52.39;4.78;40.611
52.39;4.795;40.609
52.39;4.81;40.606
52.39;4.825;40.604
52.39;4.84;40.601
52.39;4.855;40.598
52.39;4.87;40.595
52.39;4.885;40.591
52.39;4.9;40.588
52.39;4.915;40.584
52.39;4.93;40.58
52.39;4.945;40.577
52.39;4.96;40.573
52.39;4.975;40.569
52.39;4.99;40.565
52.39;5.005;40.562
52.39;5.02;40.558
52.39;5.035;40.554
52.39;5.05;40.551
52.39;5.065;40.547
52.39;5.08;40.543
52.39;5.095;40.54
52.39;5.11;40.536
52.39;5.125;40.532
52.39;5.14;40.528
52.39;5.155;40.524
52.39;5.17;40.52
52.39;5.185;40.517
52.39;5.2;40.514
52.39;5.215;40.51
52.39;5.23;40.507
52.39;5.245;40.504
52.39;5.26;40.501
52.39;5.275;40.498
52.39;5.29;40.495
52.39;5.305;40.493
52.39;5.32;40.491
52.39;5.335;40.49
52.39;5.35;40.488
52.39;5.365;40.488
52.39;5.38;40.487
52.39;5.395;40.487
52.39;5.41;40.487
52.39;5.425;40.487
52.39;5.44;40.488
52.39;5.455;40.489
52.39;5.47;40.49
52.39;5.485;40.491
52.39;5.5;40.493
52.39;5.515;40.495
52.39;5.53;40.498
52.39;5.545;40.501
52.39;5.56;40.504
52.39;5.575;40.507
52.39;5.59;40.51
52.39;5.605;40.514
52.39;5.62;40.518
52.39;5.635;40.522
52.39;5.65;40.527
52.39;5.665;40.531
52.39;5.68;40.536
52.39;5.695;40.54
52.39;5.71;40.545
52.39;5.725;40.549
52.39;5.74;40.553
52.39;5.755;40.557
52.39;5.77;40.561
52.39;5.785;40.566
52.39;5.8;40.57
52.39;5.815;40.574
52.39;5.83;40.578
52.39;5.845;40.582
52.39;5.86;40.585
52.39;5.875;40.589
52.39;5.89;40.593
52.39;5.905;40.597
52.39;5.92;40.599
52.39;5.935;40.601
52.39;5.95;40.603
52.39;5.965;40.605
52.39;5.98;40.606
52.39;5.995;40.607
52.39;6.01;40.608
52.39;6.025;40.61
52.39;6.04;40.611
52.39;6.055;40.612
52.39;6.07;40.614
52.39;6.085;40.616
52.39;6.1;40.618
52.39;6.115;40.62
52.39;6.13;40.622
52.39;6.145;40.625
52.39;6.16;40.627
52.39;6.175;40.63
52.39;6.19;40.633
52.39;6.205;40.637
52.39;6.22;40.64
52.39;6.235;40.644
52.39;6.25;40.648
52.39;6.265;40.651
52.39;6.28;40.654
52.39;6.295;40.657
52.39;6.31;40.659
52.39;6.325;40.66
52.39;6.34;40.661
52.39;6.355;40.661
52.39;6.37;40.66
52.39;6.385;40.659
52.39;6.4;40.657
52.39;6.415;40.656
52.39;6.43;40.655
52.39;6.445;40.654
52.39;6.46;40.652
52.39;6.475;40.651
52.39;6.49;40.65
52.39;6.505;40.651
52.39;6.52;40.651
52.39;6.535;40.653
52.39;6.55;40.655
52.39;6.565;40.657
52.39;6.58;40.66
52.39;6.595;40.663
52.39;6.61;40.666
52.39;6.625;40.669
52.39;6.64;40.672
52.39;6.655;40.675
52.39;6.67;40.678
52.39;6.685;40.681
52.39;6.7;40.684
52.39;6.715;40.687
52.39;6.73;40.69
52.39;6.745;40.693
52.39;6.76;40.695
52.39;6.775;40.698
52.39;6.79;40.7
52.39;6.805;40.703
52.39;6.82;40.706
52.39;6.835;40.711
52.39;6.85;40.717
52.39;6.865;40.723
52.39;6.88;40.73
52.39;6.895;40.738
52.39;6.91;40.746
52.39;6.925;40.756
52.39;6.94;40.767
52.39;6.955;40.779
52.39;6.97;40.792
52.39;6.985;40.804
52.39;7;40.817
52.4;1;43.118
52.4;1.015;43.104
52.4;1.03;43.09
52.4;1.045;43.077
52.4;1.06;43.062
52.4;1.075;43.047
52.4;1.09;43.032
52.4;1.105;43.016
52.4;1.12;43
52.4;1.135;42.983
52.4;1.15;42.968
52.4;1.165;42.952
52.4;1.18;42.936
52.4;1.195;42.921
52.4;1.21;42.905
52.4;1.225;42.89
52.4;1.24;42.874
52.4;1.255;42.857
52.4;1.27;42.84
52.4;1.285;42.823
52.4;1.3;42.805
52.4;1.315;42.788
52.4;1.33;42.77
52.4;1.345;42.754
52.4;1.36;42.738
52.4;1.375;42.722
52.4;1.39;42.707
52.4;1.405;42.691
52.4;1.42;42.676
52.4;1.435;42.66
52.4;1.45;42.645
52.4;1.465;42.63
52.4;1.48;42.615
52.4;1.495;42.6
52.4;1.51;42.585
52.4;1.525;42.57
52.4;1.54;42.555
52.4;1.555;42.54
52.4;1.57;42.525
